439400,Infinity Career College,319 Pass Road,Gulfport,MS,39507,2288644663,www.infinitycareercollege.com
439437,Lincoln Technical Institute-Fern Park,7275 Estapona Circle,Fern Park,FL,32730-2351,407673740646500,www.lincolnedu.com/campus/fern-park-orlando-fl
439446,Atlantic Institute of Oriental Medicine,100 E Broward Blvd Suite 100,Fort Lauderdale,FL,33301-3510,9547639840208,www.atom.edu
439455,ATS Institute of Technology,325 Alpha Park Dr,Highland Heights,OH,44143,4404491700,www.atsinstitute.edu/
439473,Bennett Career Institute,700 Monroe Street N.E.,Washington,DC,20017,2025261400,www.bennettcareerinstitute.org
439482,Blue Cliff College-Shreveport,8731 Park Plaza Drive,Shreveport,LA,71105,3184257941,bluecliffcollege.edu
439491,Blue Cliff College-Lafayette,120 James Comeaux Rd.,Lafayette,LA,70508,3372690620,bluecliffcollege.edu
439507,Quest College,5430 Fredericksburg Rd Ste 310,San Antonio,TX,78229,2103662701,www.questcollege.edu
439525,Central Florida Institute,30522 US Hwy 19 N Ste 300,Palm Harbor,FL,34684-0000,7277840003,www.cfi.edu
439570,Community Care College,4242 South Sheridan,Tulsa,OK,74145,9196100027,www.communitycarecollege.edu
439589,Marinello Schools of Beauty-Topeka,109 SW 29th Street,Topeka,KS,66611,5629452211,www.marinello.com
439613,Crossroads Bible College,601 N Shortridge Rd,Indianapolis,IN,46219-4912,3177898255,www.crossroads.edu
439622,Erie 1 BOCES,355 Harlem Rd,West Seneca,NY,14224,7168217500,e1b.org/adulted
439631,Fayette Beauty Academy,386 N Glynn St,Fayetteville,GA,30214,7704614669,www.fayettebeautyacademy.com
439668,HDS Truck Driving Institute,6251 S. Wilmot Road,Tucson,AZ,85706,5207215825219,www.hdstruckdrivinginstitute.com
439686,International Training Careers,7360 SW 24th Street  Suite 31,Miami,FL,33155,3052639696,tufuturovale.com/spa/
439701,King's University,2121 E. Southlake Boulevard,Southlake,TX,76092,8175523700,tku.edu
439738,Fortis College-Baton Rouge,9255 Interline Avenue,Baton Rouge,LA,70809-1908,2252481015,www.fortis.edu
439747,My Le's Beauty College,4516 Florin Road,Sacramento,CA,95823-2513,9164220223,www.mylebeautycollegeinc.com
439774,New Concept Massage and Beauty School,2022 SW 1st St,Miami,FL,33135,3056423020,www.massagebeautyschool.com
439783,New York College of Traditional Chinese Medicine,155 First St,Mineola,NY,11501,5167391545,www.nyctcm.edu
439792,Fortis College-Orange Park,560 Wells Road,Orange Park,FL,32073,9042697086,fortis.edu
439817,Northeastern Seminary,2265 Westside Dr,Rochester,NY,14624,5855946000,www.nes.edu/
439826,Bryan College-Gold River,2339 Gold Meadow Way Suite 111,Gold River,CA,95670-4443,9166492400,www.bryancollege.edu
439844,Omega Institute of Cosmetology,229 South Hollywood Rd Suite B,Houma,LA,70360-2716,9858769334,www.omegainstitutes.com
439862,Pacific Islands University,172 Kinney's Road,Mangilao,GU,96913,6717341817,www.PIU.edu
439871,PCI College,17215 Studebaker Rd #310,Cerritos,CA,90703,562916505511,www.pci-ed.com
439899,Rosedale Bible College,2270 Rosedale Rd,Irwin,OH,43029,7408571311,www.rosedale.edu
439905,American Career College at St Francis,3680 E. Imperial Highway 5th Floor,Lynwood,CA,90262,9497834800,americancareercollege.edu/
439914,Seattle Institute of Oriental Medicine,444 NE Ravenna Blvd-Ste 101,Seattle,WA,98115-6467,2065174541,www.siom.edu
439932,Shawnee Beauty College,410 E Main St,Shawnee,OK,74801,4052753182,www.shawneebeautycollege.com/
439969,AM College LLC,10506 N Kendall Drive,Miami,FL,33176,3055959500,WWW.AMCOLLEGE.edu
439978,Southeastern School of Cosmetology,849 Dennison Ave. SW Suite 101,Birmingham,AL,35211-3865,2053231011,www.southeasternschoolofcosmetology.com
439996,Universal Therapeutic Massage Institute,3410 Aztec Rd NE,Albuquerque,NM,87107-4403,5058880020,www.utmi.com
440004,Upper Valley Educators Institute,194 Dartmouth College Highway,Lebanon,NH,03766-1358,6036784888101,www.uvei.edu
440031,Keck Graduate Institute,535 Watson Dr,Claremont,CA,91711,9096077855,www.kgi.edu
440059,Aviation Institute of Maintenance-Atlanta,2025 Satellite Pointe,Duluth,GA,30096,6783775600,www.aviation.edu/AIM-Atlanta/default.aspx
440077,National Beauty College,354 E I 30 Suite A,Garland,TX,75043,9722266900,nationalbeautycollege.com
440086,Star Career Academy-Egg Harbor,3003 English Creek Avenue Suite 212,Egg Harbor Township,NJ,8234,6094072999,www.starcareeracademy.com/location/egg-harbor-township-campus/
440101,Empire Beauty School-Kennesaw,425 Ernest Barrett Pkwy Suite 1120,Kennesaw,GA,30144,8009204593,www.empire.edu
440110,Anthem Career College-Nashville,560 Royal Parkway,Nashville,TN,37214,6152323700,www.anthem.edu
440138,Antioch University-System Administration,900 Dayton Street,Yellow Springs,OH,45387,9377691340,www.antioch.edu
440147,Westwood College-River Oaks,80 River Oaks Ctr-Ste 111,Calumet City,IL,60409,7088321988,www.westwood.edu
440165,ITT Technical Institute-Green Bay,470 Security Blvd,Green Bay,WI,54313,9206629000,www.itt-tech.edu
440174,Career Training Academy-Pittsburgh,1500 Shoppes at Northway,Pittsburgh,PA,15237,4123674000,www.careerta.edu
440217,Huntingdon County Career and Technology Center,Vo Tech Dr,Mill Creek,PA,17060,8146430951,www.hcctc.org
440226,Missouri College of Cosmetology North,3014 E Sunshine St Ste G,Springfield,MO,65804-2000,4178871501,www.missouricosmo.com
440262,New York Automotive and Diesel Institute,178-18 Liberty Avenue,Jamaica,NY,11433-1433,7186580006,www.NewYorkADI.com
440271,Remington College-Baton Rouge Campus,10551 Coursey Boulevard,Baton Rouge,LA,70816,2252363200,www.remingtoncollege.edu/baton-rouge-career-college
440299,Everest College-Ontario Metro,1819 South Excise Avenue,Ontario,CA,91761,9094844311,www.everest.edu/campus/ontario_metro
440323,Kaplan College-Beaumont,6115 Eastex Freeway,Beaumont,TX,77706,4098332722,www.kaplancollege.com/beaumont-tx/
440332,Kaplan College-Laredo,6410 McPherson Road,Laredo,TX,78041,9567175909110,www.kaplancollege.com/laredo-tx/
440341,The Art Institute of Washington,1820 N Fort Myer Dr,Arlington,VA,22209-1802,7033589550,www.aiw.aii.edu
440369,Everest Institute-Dearborn,23400 Michigan Ave - Ste 200,Dearborn,MI,48124,3135624228,www.everest.edu/campus/dearborn
440378,Centura College-Richmond Westend,7001 W. Broad St.,Richmond,VA,23294,8046722300121,www.centuracollege.edu
440396,New Saint Andrews College,405 S. Main Street,Moscow,ID,83843,2088821566101,nsa.edu
440402,Arkansas State University-Newport,7648 Victory Blvd,Newport,AR,72112,8705127800,www.asun.edu
440411,Marlboro College Graduate & Professional Studies,28 Vernon Street Suite #120,Brattleboro,VT,5301,8022589200,www.marlboro.edu/academics/graduate
440420,University of Phoenix-Massachusetts,19 Granite Street,Braintree,MA,02184-1744,8667660766,www.phoenix.edu
440439,University of Phoenix-Dallas Campus, , ,TX, , , 
440448,University of Phoenix-Houston Campus, , ,TX, , , 
440457,University of Phoenix-Wisconsin,10850 W Park Pl,Milwaukee,WI,53224-3606,8667660766,www.phoenix.edu
440466,University of Phoenix-Idaho,1422 S. Tech Lane,Meridian,ID,83642-5114,8667660766,www.phoenix.edu
440484,Westwood College-Inland Empire,20 W 7th St,Upland,CA,91786-7148,909931755061601,www.westwood.edu
440642,ITT Technical Institute-Levittown,311 Veteran's Highway,Levittown,PA,19056,2157026300,www.itt-tech.edu
440651,Atenas College,Paseo de La Atenas  #101,Manati,PR,674,7878843838,www.atenascollege.edu
440721,Southwest Skill Center-Campus of Estrella Mountain Community College,3000 N Dysart Rd,Avondale,AZ,85323,6235352700,www.estrellamountain.edu/southwest-skill-center
440730,Onondaga Cortland Madison BOCES,4500 Crown Rd,Liverpool,NY,13090,3154534455,ocmboces.org
440749,National American University-Ellsworth AFB Extension,1000 Ellsworth Street Suite 2400B,Ellsworth Air Force Base,SD,57706-4800,6057186550,www.national.edu/locations/south-dakota/ellsworth-afb
440758,National American University-Albuquerque West,10131 Coors Boulevard North West Suite I-01,Albuquerque,NM,87114-0000,5053483750,www.national.edu/locations/new-mexico/rio-rancho
440767,National American University-Brooklyn Center,6200 Shingle Creek Parkway Suite 130,Brooklyn Center,MN,55430-4100,7638527500,www.national.edu/locations/minnesota/brooklyn-center
440776,Interactive College of Technology,213 W Southmore St. Suite 101,Pasadena,TX,77502,7139201120,ict.edu/pasadena-colleges-in-pasadena-tx/
440794,Pillar College,60 Park Place Suite 701,Newark,NJ,7102,97380350002000,www.pillar.edu
440800,Miami Ad School-Minneapolis,25 North 4th Street Suite 201,Minneapolis,MN,55401,6123394089,www.miamiadschool.com
440819,Miami Ad School-San Francisco,1414 Van Ness Ave,San Francisco,CA,94109,4158370966,www.miamiadschool.com
440828,Oregon State University-Cascades Campus,2600 NW College Way Cascades Hall,Bend,OR,97701,5413223100,www.osucascades.edu
440846,Milan Institute-Boise, , ,ID, , , 
440855,Milan Institute-Amarillo,7001 I-40 West,Amarillo,TX,79106,8063533500,www.milaninstitute.edu
440873,Vatterott College-Dividend,2655 Dividend Drive,Memphis,TN,38132,9017615730,www.vatterott.edu
440882,Vatterott College-Tulsa,4343 S. 118th E. Ave Suite A,Tulsa,OK,74146,9188358288,www.vatterott.edu
440891,Vatterott College-Wichita,8853 E. 37th Street N.,Wichita,KS,67226,3166340066,www.vatterott.edu
440907,Star Career Academy-Newark,550 Broad Street 2nd Floor,Newark,NJ,07102-4531,9736390789,www.starcareeracademy.com/location/newark-campus/
440916,Southern University Law Center,2 Roosevelt Steptoe Street,Baton Rouge,LA,70813,2257712552,www.sulc.edu
440925,Sanford-Brown College-Orlando,6039 South Rio Grande Avenue,Orlando,FL,32809,4078572300,www.sanfordbrown.edu/Orlando
440952,Lincoln Technical Institute-Lowell,211 Plain St,Lowell,MA,1852,978458480043900,www.lincolnedu.com/campus/lowell-ma
440989,Texas Barber Colleges and Hairstyling Schools,9275 Richmond Ave #180,Houston,TX,77063,7139530262,www.texasbarbercolleges.com
441016,Everest Institute-Hobby,7151 Office City Dr,Houston,TX,77087,7136457404,www.everest.edu/campus/houston_hobby
441025,Miller-Motte Technical College-Charleston,8085 Rivers Ave. Ste E,Charleston,SC,29418,8435740101,miller-motte.edu
441052,American Career College-Anaheim,1200 N. Magnolia Ave.,Anaheim,CA,92801-0000,9497834800,americancareercollege.edu/
441070,Saginaw Chippewa Tribal College,2274 Enterprise Dr,Mount Pleasant,MI,48858,9897754123,www.sagchip.edu
441089,Wyo Tech-Blairsville,500 Innovation Drive,Blairsville,PA,15717-1301,7244599500,www.wyotech.edu/campus/blairsville
441104,Richmont Graduate University,1815 McCallie Ave,Chattanooga,TN,37404,4232264574,www.richmont.edu
441131,The Seattle School of Theology & Psychology,2501 Elliott Avenue,Seattle,WA,98121,2068766100,www.theseattleschool.edu
441168,Northwest College-Hillsboro,1049 SW Baseline Rd. Suite 500. Building E,Hillsboro,OR,97123,5038447320,www.nwcollege.edu
441186,San Diego State University-Imperial Valley Campus, , ,CA, , , 
441195,American Broadcasting School-Arlington,712 N Watson Road,Arlington,TX,76011,8176952474,radioschool.com
441201,Miami-Jacobs Career College-Sharonville,Two Crowne Point Court Suite 100,Sharonville,OH,45241,5136934400,www.miamijacobs.edu
441210,East Valley Institute of Technology,1601 W Main St,Mesa,AZ,85201,4804614028,www.evit.com
441229,West Coast Ultrasound Institute,291 S La Cienega Blvd Ste 500,Beverly Hills,CA,90211,3102895123,WCUI.edu
441238,Irell & Manella Graduate School of Biological Sciences at City of Hope,1500 E. Duarte Rd.,Duarte,CA,91010-3000,6262568735,https://www.cityofhope.org/grad-school
441256,Design's School of Cosmetology,2727 Buena Vista Drive #105,Paso Robles,CA,93446,8052378575,www.designsschool.edu
441274,Paul Mitchell the School-Santa Barbara,525 Anacapa Street,Santa Barbara,CA,93101,80596619311020,santabarbara.paulmitchell.edu/
441308,University of the Rockies,555 E Pikes Peak Ave #108,Colorado Springs,CO,80903-3612,7194420505,www.rockies.edu
441317,Eli Whitney Technical High School,100 Fairview Avenue,Hamden,CT,6514,2033974031,www.cttech.org/whitney/
441335,Vinal Technical High School,60 Daniels St,Middletown,CT,6457,8603447100316,www.cttech.org/vinal
441353,Windham Technical High School,210 Birch St,Willimantic,CT,6226,8604563879,www.cttech.org/windham/
441362,Harris School of Business-Wilmington Campus,1413 Foulk Road Suite 100,Wilmington,DE,19803,3024788890,www.harrisschool.edu
441371,Ultimate Medical Academy-Clearwater,1255 Cleveland St,Clearwater,FL,33755-4933,7272988685,www.ultimatemedical.edu
441380,Florida Barber Academy,3269 North Federal Highway,Pompano Beach,FL,33064,8134430745,www.floridabarberacademy.edu
441405,Jacksonville Beauty Institute,5045 Soutel Dr Ste 80,Jacksonville,FL,32208,9047689001,www.jacksonvillebeautyinstitute.edu
441414,M-DCPS The English Center,3501 SW 28 St.,Miami,FL,33133-2703,30544577310,www.tecmiami.com
441423,Florida Education Institute,5818 SW 8th St,Miami,FL,33144,3052639990,www.fei.edu
441432,Superior Career Institute,5950 WEST OAKLAND PARK,LAUDERHILL,FL,33313,9543063576,www.ishbt.edu
441441,Institute of Technical Arts,493 Semoran Blvd,Casselberry,FL,32707,4078697387,www.myITA.edu
441478,National Graduate School of Quality Management,186 Jones Road,Falmouth,MA,02540-2958,8008382580,www.ngs.edu
441487,Texas County Technical College,6915 S Hwy 63,Houston,MO,65483,4179675466,www.texascountytech.edu
441496,Aviation Institute of Maintenance-Kansas City,4100 Raytown Road,Kansas City,MO,64129,8167539920,www.aviation.edu/AIM-Kansas_City/default.aspx
441502,Blue Cliff College-Gulfport,12251 Bernard Pkwy,Gulfport,MS,39503,22889697270000,bluecliffcollege.edu
441511,Apex School of Theology,1701 T.W. Alexander Drive,Durham,NC,27703,91957216257012,www.apexsot.edu
441548,Institute for Therapeutic Massage,1069 Ringwood Avenue Suite 315,Haskell,NJ,7420,9738396131203,www.massageprogram.com
441575,Metropolitan Learning Institute,97-77 Queens Blvd 9th Floor,Rego Park,NY,11374,7188970482,www.gettraining.org
441593,Orleans Niagara BOCES-Practical Nursing Program,3181 Saunders Settlement Rd,Sanborn,NY,14132,71673168004446,www.ONBOCES.org
441609,Yeshiva Shaarei Torah of Rockland,91 W Carlton Rd,Suffern,NY,10901,84535234310,www.yst.edu/
441618,Leon Studio One School of Hair Design,5385 Main St,Williamsville,NY,14221,71663138781,www.leonstudioone.com/Financialaid
441627,St Joseph's Medical Center School of Radiography,127 S Broadway,Yonkers,NY,10701,9147510391,www.saintjosephs.org
441636,American Institute of Alternative Medicine,6685 Doubletree Ave,Columbus,OH,43229,6148256255,www.aiam.edu
441645,Brown Aveda Institute-Mentor,8816 Mentor Ave,Mentor,OH,44060,4402559494246,WWW.BROWNAVEDA.COM
441663,Institute of Technology Inc,4700 Silverton Road NE,Salem,OR,97305,5033639001,www.it-colleges.edu/iot/t-salem.html
441672,Susquehanna County Career and Technology Center,1 Schoolhouse Rd,Dimock,PA,18816-0100,5702789229,scctc.elklakeschool.org
441690,Universidad Pentecostal Mizpa,Bo Caimito Rd 199 Km 0.3,Rio Piedras,PR,928,7877204476,mizpa.edu
441706,Caribbean Forensic and Technical College,Paseo de Diego St #5 2nd & 3rd Floor,Rio Piedras,PR,00925-2901,7877596995,www.cftcpr.com
441742,Concorde Career College-Grand Prairie,305 W. Interstate 20,Grand Prairie,TX,75052-3831,4693482500,www.concorde.edu
441751,Kussad Institute of Court Reporting,2800 South I-35 Ste 110,Austin,TX,78704-5712,5124437286,mykicr1.com
441760,Lamar Institute of Technology,855 E Lavaca,Beaumont,TX,77705,4098808321,www.lit.edu
441779,MJ's Beauty Academy Inc,3662 W Camp Wisdom Rd,Dallas,TX,75237,2143747500,www.mjsbeautyacademy.edu
441788,Aviation Institute of Maintenance-Dallas,400 E Airport Freeway,Irving,TX,75061,2143339711,www.aviationmaintenance.edu
441830,Healing Mountain Massage School,363 South 500 East Suite 210,Salt Lake City,UT,84102-4002,80135563003,www.healingmountain.edu
441858,Career Training Solutions,10304 Spotsylvania Ave. Suite 400,Fredericksburg,VA,22408,5403732200221,www.careertrainingsolutions.edu
441876,Rudy & Kelly Academy of Hair and Nails,1920 Centerville Turnpike Suite 114,Virginia Beach,VA,23464,7574739797,www.rkacademy.com
441885,Associated Training Services,7190-C Elder Lane,Sun Prairie,WI,53590,8003837364,www.EquipmentOperator.com
441894,South Branch Career and Technical Center,401 Pierpont St,Petersburg,WV,26847,304257133112,www.southbranchtech.com
441900,Nevada State College,1125 Nevada State Drive,Henderson,NV,89002,7029922000,nsc.edu
441919,Virginia College-Jackson,5841 Ridgewood Rd,Jackson,MS,39211,6019770960,www.vc.edu/campus/jackson-mississippi-college.cfm
441928,Virginia College-Austin,6301 E Highway 290,Austin,TX,78723,5123713500,www.vc.edu/campus/austin-texas-college.cfm
441937,California State University-Channel Islands,One University Dr,Camarillo,CA,93012,8054378400,www.csuci.edu
441955,ITT Technical Institute-Springfield,7300 Boston Blvd,Springfield,VA,22153,7034409535,www.itt-tech.edu
441964,ITT Technical Institute-Chantilly,14420 Albemarle Point Pl Suite 100,Chantilly,VA,20151,7032632541,www.itt-tech.edu
441973,The Art Institute of California-Argosy University Orange County,3601 W Sunflower Ave. Suite 100,Santa Ana,CA,92704,7148300200,www.aicaoc.artinstitutes.edu
441982,Franklin W Olin College of Engineering,1000 Olin Way,Needham,MA,02492-1200,7812922300,www.olin.edu
442037,Lincoln Technical Institute-Northeast Philadelphia,2180 Hornig Rd,Philadelphia,PA,19116,215969086944100,www.lincolnedu.com/campus/northeast-philadelphia-pa
442046,Lincoln Technical Institute-Center City Philadelphia,3600 Market St,Philadelphia,PA,19104,2153821553,www.lincolnedu.com/campus/center-city-philadelphia-pa
442064,Won Institute of Graduate Studies,137 S Easton Rd,Glenside,PA,19038-4535,2158848942,www.woninstitute.edu
442073,Lincoln Technical Institute-Paramus,240 Bergen Town Center,Paramus,NJ,07652-5002,201845686844500,www.lincolnedu.com/campus/paramus-nj
442134,Pima Medical Institute-Colorado Springs,3770 Citadel Drive North,Colorado Springs,CO,80909,7194827462,pmi.edu
442143,University of Phoenix-Kansas City Campus, , ,MO, , , 
442152,University of Phoenix-Atlanta Campus, , ,GA, , , 
442161,University of Phoenix-Illinois,1500 McConnor Pkwy,Schaumburg,IL,60173-4395,8667660766,www.phoenix.edu
442170,University of Phoenix-Nashville Campus, , ,TN, , , 
442189,University of Phoenix-Northern Virginia Campus, , ,VA, , , 
442204,David's Academy of Beauty,8652 E. Whittier Blvd,Pico Rivera,CA,90660,5629491100,davidsacademyofbeauty.com/
442213,Birthwise Midwifery School,24 South High Street,Bridgton,ME,04009-1110,2076475968,www.birthwisemidwifery.edu
442222,Argosy University-Dallas,5001 Lyndon B. Johnson Freeway. Heritage Square. Suite 230,Farmers Branch,TX,75244,2148909900,www.argosy.edu/dallas/
442231,Le Cordon Bleu College of Culinary Arts-Orlando,8511 Commodity Circle,Orlando,FL,32819,4078884000,www.chefs.edu/orlando/
442240,Paul Mitchell the School-Costa Mesa,3309 Hyland Ave. Suite J,Costa Mesa,CA,92626,8665005966,costamesa.paulmitchell.edu
442295,Ave Maria School of Law,1025 Commons Circle,Naples,FL,34119,2396875300,www.avemarialaw.edu
442329,Tulsa Welding School-Jacksonville,3500 Southside Blvd,Jacksonville,FL,32216,8779353529,www.weldingschool.com
442338,ITT Technical Institute-Canton,1905 S. Haggerty Rd,Canton,MI,48188-2025,7343977800,www.itt-tech.edu
442347,ITT Technical Institute-Plymouth Meeting,220 W. Germantown Pike Suite 100,Plymouth Meeting,PA,19462,6108323400,www.itt-tech.edu
442356,Pennsylvania College of Health Sciences,410 N Lime Street,Lancaster,PA,17602,7175444912,https://www.pacollege.edu/
442383,West Virginia Junior College-Bridgeport,176 Thompson Dr.,Bridgeport,WV,26330,3048424007,www.wvjc.edu
442392,Antioch University-PhD Program in Leadership and Change,900 Dayton Street,Yellow Springs,OH,45387,9377691360,www.phd.antioch.edu
442408,Vatterott College-Cleveland,5025 E Royalton Rd,Broadview Heights,OH,44147-3502,4405261660,www.vatterott.edu
442426,St Louis College of Health Careers-Fenton,1297 North Highway Drive,Fenton,MO,63026,6365290000,www.slchc.com
442435,Interactive College of Technology-Gainesville,2323-C Browns Bridge Rd,Gainesville,GA,30504,6784500550,www.ict.edu
442444,San Joaquin Valley College-Ontario, , ,CA, , , 
442523,Alaska Christian College,35109 Royal Place,Soldotna,AK,99669,9072607422,www.alaskacc.edu
442569,Grantham University,16025 West 113th Street,Lenexa,KS,66219,8009552527,www.grantham.edu/
442578,Minnesota School of Business-Plymouth,1455 County Rd 101 North,Plymouth,MN,55447,7634762000,www.msbcollege.edu/
442602,Carrington College-Albuquerque,1001 Menaul Blvd NE,Albuquerque,NM,87107-1642,5052547777,www.carrington.edu
442611,NASCAR Technical Institute,220 Byers Creek Rd,Mooresville,NC,28117,7046581950,www.uticorp.com
442620,Everest Institute-Tigard,9600 SW Oak St. Suite 400,Tigard,OR,97223,5038928100,www.everest.edu/campus/tigard
442639,University of the Potomac-VA Campus,2070 Chain Bridge Road,Vienna,VA,22182-2536,7037095875,www.potomac.edu/
442648,Anthem Institute-Las Vegas,2320 S Rancho Drive 1st Floor,Las Vegas,NV,89102,7023856700,www.anthem.edu
442657,Milan Institute-Palm Desert,75-030 Gerald Ford Drive Suite 203,Palm Desert,CA,92211,7604694545,www.milaninstitute.edu
442718,National American University-Overland Park,10310 Mastin,Overland Park,KS,66212-5451,9139818700,www.national.edu/locations/kansas/overland-park
442727,Everest Institute-Austin,9100 US Hwy 290 East. Bldg 1-Ste 100,Austin,TX,78724,5129281933,www.everest.edu/campus/austin
442736,Everest College-Burr Ridge,6880 N Frontage Rd. Suite 400,Burr Ridge,IL,60527,6309201102131,www.everest.edu/campus/burr_ridge
442745,Fortis Institute,1630 South Congress Avenue Suite 300,Palm Springs,FL,33461-2171,5613043466,www.Fortis.edu
442781,Tohono O'Odham Community College,Highway 86. Mile Post 125.5,Sells,AZ,85634-3129,5203838401,www.tocc.edu
442790,Everest College-Dallas,6080 North Central Expressway,Dallas,TX,75206,2142344850,www.everest.edu/campus/dallas
442806,Edward Via College of Osteopathic Medicine,2265 Kraft Dr,Blacksburg,VA,24060,5402314000,www.vcom.vt.edu
442815,The Salter School-Malden Campus,2 Florence Street,Malden,MA,2148,7813245454,www.salterschool.com
442842,Pacific College of Oriental Medicine-Chicago,65 East Wacker Place 21st fl,Chicago,IL,60601,7734774822301,www.PacificCollege.edu
442879,Southwest Institute of Healing Arts,1100 East Apache Blvd,Tempe,AZ,85281,4809949244,SWIHA.EDU
442888,InterCoast Colleges-Riverside,1989 Atlanta Ave,Riverside,CA,92507,9517790700,www.intercoast.edu
442897,Ottawa University-Jeffersonville,287 Quarter Master Court,Jeffersonville,IN,47130,8122807271,www.ottawa.edu
442930,University of Antelope Valley,44055 Sierra Highway,Lancaster,CA,93534,6617261911125,www.uav.edu/index.aspx?page=288
442949,Birthingway College of Midwifery,12113 SE Foster Rd,Portland,OR,97266,5037603131,www.birthingway.edu
442958,Blue Water College of Cosmetology Inc,1871 Gratiot Blvd,Marysville,MI,48040,8103649595,bluewatercollege.edu
442967,Pima Medical Institute-Albuquerque West,8601 Golf Course Road NW,Albuquerque,NM,87114,5058904316,www.pmi.edu
442976,Brighton Center's Center for Employment Training,601 Washington Ave. Suite 140,Newport,KY,41071-1968,85949183032200,www.brightoncenter.com
442985,California Healing Arts College,500 East Carson Plaza Drive Suite 103,Carson,CA,90746-7323,3108267622,www.chac.edu
443021,Dallas Barber & Stylist College,9357 Forest Lane,Dallas,TX,75243,2145752168,www.dallasbarberandstylistcollege.com/
443030,NorthShore University HealthSystem School of Nurse Anesthesia,2650 Ridge Ave. Rm G603C,Evanston,IL,60201-1718,8475701959,www.northshore.org/academics/other-programs/school-of-nurse-anesthesia/
443049,Faith Evangelical College & Seminary,3504 N Pearl St,Tacoma,WA,98407-0186,2537522020,www.faithseminary.edu
443058,Family of Faith College,30 Kinville,Shawnee,OK,74802,4052735331309,www.familyoffaithcollege.edu
443076,Hood Theological Seminary,1810 Lutheran Synod Drive,Salisbury,NC,28144,7046367611,www.hoodseminary.edu
443100,Colegio Educativo Tecnologico Industrial Inc,Calle Eugenio Maria de Hostos #175 Esq. Puro Girau,Arecibo,PR,612,7878793300,www.ceticollege.com
443128,International Technological University,355 W. San Fernando St.,San Jose,CA,95113,8884084968,itu.edu
443137,Irene's Myomassology Institute,26061 Franklin Road,Southfield,MI,48033,2483501400,www.irenes.edu
443146,Jay's Technical Institute,11910 Fondren Meadow,Houston,TX,77071,7137722410,www.jaystechnicalinstitute.com/index.html
443173,Mr John's School of Cosmetology & Nails-Jacksonville,1429 S Main St,Jacksonville,IL,62650,2172431744,mrjohns.com
443207,NTMA Training Centers of Southern California,12131 Telegraph Road 2nd Floor,Santa Fe Springs,CA,90670,56240442950,www.trainingcenters.org
443216,P C Age-Jersey City,2815 Kennedy Blvd. 3rd Floor,Jersey City,NJ,7306,2017610144,www.pcage.edu
443225,P C Age-Edison,145 Talmadge Rd. Suite 19,Edison,NJ,8817,7322873622,www.pcage.edu
443234,American Institute-Margate,5000 C Coconut Creek Parkway,Margate,FL,33063,9547812468,www.americaninstitute.com
443252,South Florida Institute of Technology,720 NW 27th Avenue 2nd Floor,Miami,FL,33125,3056492050,www.sf-institute.com/
443261,Southeastern Institute-Charleston,4600 Goer Dr. Ste 105,North Charleston,SC,29406,8437471279,www.southeasterninstitute.com
443270,Southeastern College-Jacksonville,6700 Southpoint Parkway Suite 400,Jacksonville,FL,32216,9044489499,www.sec.edu/
443289,Toni & Guy Hairdressing Academy-Colorado Springs,5125 North Academy Blvd.,Colorado Springs,CO,80918,7193909898104,coloradosprings.toniguy.edu
443298,Trend Barber College,8250 W Bellfort,Houston,TX,77071-0000,7137210000,trendbarbercollege.com
443322,Valley Grande Institute for Academic Studies,345 S. Texas Blvd.,Weslaco,TX,78596,9569731945,vgi.edu
443331,West Coast University-Los Angeles,12215 Victory Boulevard,North Hollywood,CA,91606,8182995500,westcoastuniversity.edu/
443340,Williamson Christian College,274 Mallory Station Rd.,Franklin,TN,37067,6157717821,www.williamsoncc.edu
443359,International Barber & Style College,3744 Annex Avenue,Nashville,TN,37209,6154963977,2ibs.org
443368,Illinois Eastern Community College-System Office,233 E Chestnut Street,Olney,IL,62450,6183932982,www.iecc.edu
443377,Triangle Tech Inc-Sunbury,191 Performance Road,Sunbury,PA,17801,5709880700,www.triangle-tech.edu
443410,DigiPen Institute of Technology,9931 Willows Rd NE,Redmond,WA,98052,4255580299,www.digipen.edu
443438,Fortis Institute-Fort Lauderdale,4850 W. Oakland Park Blvd. Suite 224,Lauderdale Lakes,FL,33313,95458771006524,www.fortis.edu
443474,University of Phoenix-Charlotte Campus, , ,NC, , , 
443483,Connecticut Center for Massage Therapy-Groton,1154 Poquonnock Rd,Groton,CT,6340,8772952268,www.ccmt.edu
443492,Pierpont Community and Technical College,1201 Locust Ave,Fairmont,WV,26554,3043674692,www.pierpont.edu/
443526,ITT Technical Institute-Duluth,10700 Abbotts Bridge Rd-Ste 190,Duluth,GA,30097,6789578510,www.itt-tech.edu
443535,ITT Technical Institute-Hilliard,3781 Park Mill Run Suite 1,Hilliard,OH,43026,6147714888,www.itt-tech.edu
443544,University of Phoenix-Indiana,7999 Knue Rd,Indianapolis,IN,46250-1932,8667660766,www.phoenix.edu
443562,Dewey University-Hato Rey,Barbosa Ave #427 3rd Floor - Malco Bldg,Hato Rey,PR,910,78775300390,www.dewey.edu
443571,InterCoast Colleges-West Covina,1400 W. West Covina Pkwy-2nd Floor,West Covina,CA,91790,6263376800,www.intercoast.edu
443599,American College of Healthcare Sciences,5940 SW Hood Ave,Portland,OR,97239,5032440726,www.achs.edu
